timestamp,open,high,low,close,volume
2025-06-13 04:00:00,312.47,312.47,310.11,311.0,15461
2025-06-13 04:01:00,311.08,311.21,310.7,311.11,5988
2025-06-13 04:02:00,311.11,311.84,310.89,311.67,7180
2025-06-13 04:03:00,311.63,312.55,311.57,312.51,12155
2025-06-13 04:04:00,312.48,312.6,311.94,312.02,6157
2025-06-13 04:05:00,311.97,311.97,311.67,311.88,2066
2025-06-13 04:06:00,311.83,311.86,311.45,311.57,3441
2025-06-13 04:07:00,311.6,311.6,311.1,311.1,4249
2025-06-13 04:08:00,311.14,311.45,310.96,311.39,3696
2025-06-13 04:09:00,311.39,311.41,311.15,311.34,3155
2025-06-13 04:10:00,311.34,311.45,311.1,311.22,4035
2025-06-13 04:11:00,311.19,311.42,311.19,311.42,2031
2025-06-13 04:12:00,311.4,312.11,311.4,311.88,4121
2025-06-13 04:13:00,312.01,312.1,311.87,312.01,1163
2025-06-13 04:14:00,312.07,312.07,311.8,312.0,1424
2025-06-13 04:15:00,311.9,311.9,311.68,311.82,3304
2025-06-13 04:16:00,311.82,311.86,311.69,311.85,1128
2025-06-13 04:17:00,311.71,311.71,311.51,311.53,2538
2025-06-13 04:18:00,311.51,311.66,311.4,311.66,2987
2025-06-13 04:19:00,311.63,311.75,311.58,311.65,1301
2025-06-13 04:20:00,311.58,311.58,311.35,311.49,4575
2025-06-13 04:21:00,311.45,311.45,311.3,311.3,1757
2025-06-13 04:22:00,311.33,311.52,311.32,311.5,3175
2025-06-13 04:23:00,311.47,311.52,311.35,311.42,1511
2025-06-13 04:24:00,311.5,311.55,311.39,311.52,894
2025-06-13 04:25:00,311.55,311.55,311.35,311.39,1165
2025-06-13 04:26:00,311.33,311.33,311.03,311.03,2532
2025-06-13 04:27:00,311.01,311.05,310.9,311.0,2940
2025-06-13 04:28:00,311.1,311.26,310.96,311.15,1717
2025-06-13 04:29:00,311.18,311.33,311.18,311.28,848
2025-06-13 04:30:00,311.38,311.4,311.25,311.35,1495
2025-06-13 04:31:00,311.33,311.6,311.33,311.57,2433
2025-06-13 04:32:00,311.6,311.7,311.5,311.67,1400
2025-06-13 04:33:00,311.75,311.8,311.65,311.67,792
2025-06-13 04:34:00,311.66,311.74,311.61,311.74,814
2025-06-13 04:35:00,311.69,311.7,311.37,311.41,1752
2025-06-13 04:36:00,311.45,311.45,311.17,311.17,1195
2025-06-13 04:37:00,311.23,311.24,311.03,311.11,3258
2025-06-13 04:38:00,311.08,311.23,311.03,311.22,3244
2025-06-13 04:39:00,311.19,311.2,310.94,311.0,2950
2025-06-13 04:40:00,310.99,311.1,310.85,311.03,1923
2025-06-13 04:41:00,311.04,311.17,310.94,310.94,1540
2025-06-13 04:42:00,310.95,311.13,310.93,311.0,1584
2025-06-13 04:43:00,311.03,311.03,310.8,310.87,1766
2025-06-13 04:44:00,310.85,310.89,310.63,310.69,894
2025-06-13 04:45:00,310.69,310.75,310.14,310.2,5975
2025-06-13 04:46:00,310.16,310.63,310.16,310.63,5236
2025-06-13 04:47:00,310.63,310.64,310.5,310.5,833
2025-06-13 04:48:00,310.56,310.56,310.34,310.39,1348
2025-06-13 04:49:00,310.3,310.32,310.08,310.13,3889
2025-06-13 04:50:00,310.14,310.31,310.02,310.21,4598
2025-06-13 04:51:00,310.38,310.72,310.38,310.41,2202
2025-06-13 04:52:00,310.46,310.63,310.46,310.59,1499
2025-06-13 04:53:00,310.59,310.75,310.59,310.74,1854
2025-06-13 04:54:00,310.7,310.83,310.61,310.81,590
2025-06-13 04:55:00,310.86,310.89,310.44,310.5,2418
2025-06-13 04:56:00,310.52,310.52,310.41,310.47,109
2025-06-13 04:57:00,310.5,310.5,310.35,310.35,255
2025-06-13 04:58:00,310.37,310.78,310.37,310.65,1728
2025-06-13 04:59:00,310.75,310.75,310.37,310.37,760
2025-06-13 05:00:00,310.33,310.49,310.11,310.49,3323
2025-06-13 05:01:00,310.5,310.82,310.43,310.68,621
2025-06-13 05:02:00,310.7,311.09,310.7,310.92,1861
2025-06-13 05:03:00,310.89,311.02,310.79,311.0,902
2025-06-13 05:04:00,310.98,311.01,310.9,311.0,226
2025-06-13 05:05:00,311.03,311.11,310.98,311.1,617
2025-06-13 05:06:00,311.1,311.11,310.65,310.7,2016
2025-06-13 05:07:00,310.73,310.78,310.7,310.73,640
2025-06-13 05:08:00,310.73,310.9,310.73,310.81,1325
2025-06-13 05:09:00,310.81,310.9,310.78,310.79,917
2025-06-13 05:10:00,310.82,310.82,310.67,310.67,183
2025-06-13 05:11:00,310.82,310.82,310.65,310.65,838
2025-06-13 05:12:00,310.69,310.94,310.57,310.82,1367
2025-06-13 05:13:00,310.79,310.9,310.35,310.41,1639
2025-06-13 05:14:00,310.31,310.6,310.02,310.6,3376
2025-06-13 05:15:00,310.51,311.01,310.33,310.95,2996
2025-06-13 05:16:00,310.88,310.89,310.71,310.88,1917
2025-06-13 05:17:00,310.88,310.9,310.52,310.55,2275
2025-06-13 05:18:00,310.58,310.9,310.58,310.82,619
2025-06-13 05:19:00,310.8,310.82,310.75,310.78,495
2025-06-13 05:20:00,310.79,310.8,310.6,310.63,310
2025-06-13 05:21:00,310.6,310.99,310.6,310.91,1238
2025-06-13 05:22:00,310.84,310.84,310.65,310.65,948
2025-06-13 05:23:00,310.53,310.6,310.39,310.4,1304
2025-06-13 05:24:00,310.45,310.65,310.45,310.54,1731
2025-06-13 05:25:00,310.51,310.69,310.47,310.57,1035
2025-06-13 05:26:00,310.55,310.65,310.5,310.62,992
2025-06-13 05:27:00,310.6,310.63,310.51,310.51,1120
2025-06-13 05:28:00,310.5,310.53,310.38,310.43,1595
2025-06-13 05:29:00,310.4,310.77,310.39,310.64,1297
2025-06-13 05:30:00,310.55,310.64,310.5,310.5,686
2025-06-13 05:31:00,310.52,310.54,310.38,310.38,963
2025-06-13 05:32:00,310.45,310.53,310.3,310.3,1235
2025-06-13 05:33:00,310.27,310.27,310.13,310.2,880
2025-06-13 05:34:00,310.19,310.31,310.18,310.24,1275
2025-06-13 05:35:00,310.23,310.32,310.1,310.12,2182
2025-06-13 05:36:00,310.11,310.16,310.01,310.05,2533
2025-06-13 05:37:00,310.08,310.1,309.69,309.79,19557
2025-06-13 05:38:00,309.8,309.89,309.74,309.78,3165
2025-06-13 05:39:00,309.77,309.93,309.77,309.87,1699
2025-06-13 05:40:00,309.83,309.9,309.78,309.78,1375
2025-06-13 05:41:00,309.8,309.89,309.73,309.85,1647
2025-06-13 05:42:00,309.86,309.86,309.49,309.5,3488
2025-06-13 05:43:00,309.49,309.85,309.47,309.8,3469
2025-06-13 05:44:00,309.8,309.8,309.61,309.65,1913
2025-06-13 05:45:00,309.65,309.7,309.45,309.7,2089
2025-06-13 05:46:00,309.7,309.86,309.7,309.81,2309
2025-06-13 05:47:00,309.81,310.05,309.79,309.97,6830
2025-06-13 05:48:00,309.96,310.03,309.78,309.78,2163
2025-06-13 05:49:00,309.77,309.81,309.7,309.81,2862
2025-06-13 05:50:00,309.8,310.08,309.8,310.05,1515
2025-06-13 05:51:00,310.01,310.16,310.0,310.13,2492
2025-06-13 05:52:00,310.1,310.28,310.08,310.08,1234
2025-06-13 05:53:00,310.08,310.53,310.07,310.46,3142
2025-06-13 05:54:00,310.46,310.48,310.25,310.26,1510
2025-06-13 05:55:00,310.29,310.29,310.01,310.17,1230
2025-06-13 05:56:00,310.19,310.35,310.19,310.25,2860
2025-06-13 05:57:00,310.38,310.55,310.34,310.55,3414
2025-06-13 05:58:00,310.6,310.6,310.42,310.6,2492
2025-06-13 05:59:00,310.52,310.52,310.35,310.4,551
2025-06-13 06:00:00,310.35,310.4,310.08,310.09,2986
2025-06-13 06:01:00,310.12,310.18,310.1,310.18,571
2025-06-13 06:02:00,310.14,310.23,310.13,310.23,822
2025-06-13 06:03:00,310.25,310.34,310.21,310.34,567
2025-06-13 06:04:00,310.4,310.4,310.18,310.26,1465
2025-06-13 06:05:00,310.2,310.33,310.19,310.22,5683
2025-06-13 06:06:00,310.31,310.31,310.2,310.21,220
2025-06-13 06:07:00,310.22,310.24,310.08,310.15,454
2025-06-13 06:08:00,310.12,310.12,310.0,310.03,1025
2025-06-13 06:09:00,310.04,310.14,310.04,310.14,170
2025-06-13 06:10:00,310.15,310.27,310.13,310.24,1784
2025-06-13 06:11:00,310.27,310.34,310.1,310.19,2863
2025-06-13 06:12:00,310.18,310.34,310.04,310.31,11968
2025-06-13 06:13:00,310.3,310.5,310.26,310.5,2054
2025-06-13 06:14:00,310.48,310.5,310.37,310.4,1111
2025-06-13 06:15:00,310.35,310.4,310.2,310.26,742
2025-06-13 06:16:00,310.2,310.2,310.12,310.2,303
2025-06-13 06:17:00,310.2,310.24,310.2,310.24,181
2025-06-13 06:18:00,310.29,310.34,310.29,310.31,250
2025-06-13 06:19:00,310.4,310.45,310.34,310.34,999
2025-06-13 06:20:00,310.28,310.28,310.11,310.28,2214
2025-06-13 06:21:00,310.27,310.27,310.16,310.2,681
2025-06-13 06:22:00,310.16,310.2,310.1,310.12,393
2025-06-13 06:23:00,310.09,310.1,310.01,310.06,959
2025-06-13 06:24:00,310.05,310.15,310.0,310.15,3142
2025-06-13 06:25:00,310.21,310.26,310.14,310.14,49
2025-06-13 06:26:00,310.25,310.25,310.07,310.1,442
2025-06-13 06:27:00,310.08,310.42,310.08,310.41,1763
2025-06-13 06:28:00,310.4,310.68,310.4,310.6,3836
2025-06-13 06:29:00,310.52,310.52,310.46,310.48,1502
2025-06-13 06:30:00,310.42,310.42,310.34,310.42,448
2025-06-13 06:31:00,310.45,310.53,310.41,310.42,776
2025-06-13 06:32:00,310.38,310.46,310.3,310.46,456
2025-06-13 06:33:00,310.46,310.52,310.46,310.48,239
2025-06-13 06:34:00,310.43,310.47,310.3,310.3,184
2025-06-13 06:35:00,310.25,310.44,310.25,310.41,598
2025-06-13 06:36:00,310.4,310.5,310.4,310.48,247
2025-06-13 06:37:00,310.46,310.55,310.39,310.39,1353
2025-06-13 06:38:00,310.4,310.45,310.35,310.45,1759
2025-06-13 06:39:00,310.42,310.5,310.41,310.5,306
2025-06-13 06:40:00,310.49,310.55,310.48,310.53,487
2025-06-13 06:41:00,310.57,310.65,310.5,310.56,1414
2025-06-13 06:42:00,310.54,310.54,310.4,310.46,737
2025-06-13 06:43:00,310.48,310.48,310.34,310.41,343
2025-06-13 06:44:00,310.43,310.62,310.42,310.56,654
2025-06-13 06:45:00,310.61,310.78,310.55,310.78,1100
2025-06-13 06:46:00,310.8,311.09,310.76,311.09,3356
2025-06-13 06:47:00,311.1,311.48,311.04,311.31,3286
2025-06-13 06:48:00,311.26,311.3,311.07,311.1,1050
