timestamp,open,high,low,close,volume
2026-01-15 04:00:00,259.72,259.72,259.7,259.7,29
2026-01-15 04:01:00,259.68,259.74,259.68,259.71,8
2026-01-15 04:02:00,259.71,259.8,259.71,259.77,336
2026-01-15 04:03:00,259.77,259.77,259.77,259.77,0
2026-01-15 04:04:00,259.78,259.78,259.78,259.78,47
2026-01-15 04:05:00,259.79,259.84,259.66,259.66,97
2026-01-15 04:06:00,259.66,259.66,259.66,259.66,0
2026-01-15 04:07:00,259.66,259.66,259.66,259.66,0
2026-01-15 04:08:00,259.82,259.82,259.82,259.82,2
2026-01-15 04:09:00,259.76,259.85,259.62,259.78,352
2026-01-15 04:10:00,259.81,259.87,259.81,259.87,1135
2026-01-15 04:11:00,259.93,259.94,259.91,259.92,687
2026-01-15 04:12:00,259.93,259.93,259.93,259.93,50
2026-01-15 04:13:00,259.9,259.9,259.9,259.9,1
2026-01-15 04:14:00,259.9,259.9,259.9,259.9,0
2026-01-15 04:15:00,259.81,259.81,259.79,259.79,203
2026-01-15 04:16:00,259.79,259.79,259.79,259.79,0
2026-01-15 04:17:00,259.88,259.88,259.88,259.88,20
2026-01-15 04:18:00,259.88,259.88,259.88,259.88,0
2026-01-15 04:19:00,259.79,259.79,259.79,259.79,100
2026-01-15 04:20:00,259.79,259.86,259.77,259.78,126
2026-01-15 04:21:00,259.95,259.96,259.95,259.96,506
2026-01-15 04:22:00,259.96,260.0,259.9,260.0,28
2026-01-15 04:23:00,259.94,259.94,259.93,259.93,217
2026-01-15 04:24:00,259.96,259.96,259.96,259.96,1
2026-01-15 04:25:00,259.92,259.96,259.92,259.96,13
2026-01-15 04:26:00,260.0,260.12,260.0,260.11,1488
2026-01-15 04:27:00,260.05,260.05,260.05,260.05,6
2026-01-15 04:28:00,260.15,260.16,260.13,260.16,113
2026-01-15 04:29:00,260.16,260.16,260.16,260.16,0
2026-01-15 04:30:00,260.01,260.01,260.0,260.0,121
2026-01-15 04:31:00,260.0,260.0,260.0,260.0,0
2026-01-15 04:32:00,260.03,260.03,260.03,260.03,36
2026-01-15 04:33:00,260.03,260.03,260.03,260.03,0
2026-01-15 04:34:00,260.03,260.03,260.03,260.03,21
2026-01-15 04:35:00,260.03,260.03,260.03,260.03,0
2026-01-15 04:36:00,260.03,260.03,260.03,260.03,3
2026-01-15 04:37:00,260.03,260.03,260.03,260.03,0
2026-01-15 04:38:00,260.15,260.15,260.07,260.07,626
2026-01-15 04:39:00,260.11,260.11,260.11,260.11,16
2026-01-15 04:40:00,260.2,260.21,260.19,260.19,212
2026-01-15 04:41:00,260.19,260.19,260.19,260.19,17
2026-01-15 04:42:00,260.18,260.18,260.18,260.18,20
2026-01-15 04:43:00,260.17,260.18,260.16,260.16,224
2026-01-15 04:44:00,260.16,260.16,260.16,260.16,0
2026-01-15 04:45:00,260.15,260.15,260.11,260.12,150
2026-01-15 04:46:00,260.17,260.17,260.17,260.17,100
2026-01-15 04:47:00,260.18,260.18,260.17,260.17,159
2026-01-15 04:48:00,260.17,260.17,260.17,260.17,0
2026-01-15 04:49:00,260.21,260.21,260.18,260.21,170
2026-01-15 04:50:00,260.19,260.21,260.18,260.21,111
2026-01-15 04:51:00,260.22,260.22,260.2,260.2,304
2026-01-15 04:52:00,260.21,260.23,260.21,260.23,275
2026-01-15 04:53:00,260.29,260.37,260.29,260.37,85
2026-01-15 04:54:00,260.37,260.37,260.37,260.37,0
2026-01-15 04:55:00,260.37,260.44,260.35,260.44,542
2026-01-15 04:56:00,260.41,260.5,260.41,260.43,1585
2026-01-15 04:57:00,260.4,260.4,260.37,260.37,4
2026-01-15 04:58:00,260.4,260.4,260.35,260.35,32
2026-01-15 04:59:00,260.35,260.35,260.3,260.31,51
2026-01-15 05:00:00,260.38,260.38,260.37,260.37,18
2026-01-15 05:01:00,260.37,260.37,260.12,260.12,667
2026-01-15 05:02:00,260.03,260.03,259.97,259.97,49
2026-01-15 05:03:00,259.82,259.82,259.8,259.8,20
2026-01-15 05:04:00,259.8,259.85,259.79,259.85,56
2026-01-15 05:05:00,259.92,259.92,259.91,259.91,31
2026-01-15 05:06:00,259.95,259.95,259.95,259.95,6
2026-01-15 05:07:00,259.95,260.0,259.94,260.0,220
2026-01-15 05:08:00,259.93,259.93,259.93,259.93,6
2026-01-15 05:09:00,259.99,260.0,259.99,260.0,180
2026-01-15 05:10:00,260.05,260.11,260.05,260.11,500
2026-01-15 05:11:00,260.1,260.16,260.1,260.1,626
2026-01-15 05:12:00,260.1,260.1,260.1,260.1,6
2026-01-15 05:13:00,260.1,260.1,260.1,260.1,0
2026-01-15 05:14:00,260.07,260.07,259.93,259.93,67
2026-01-15 05:15:00,260.0,260.0,260.0,260.0,100
2026-01-15 05:16:00,259.89,259.93,259.89,259.93,10
2026-01-15 05:17:00,259.84,259.84,259.83,259.83,6
2026-01-15 05:18:00,259.88,259.93,259.85,259.9,80
2026-01-15 05:19:00,259.9,259.9,259.9,259.9,0
2026-01-15 05:20:00,259.86,259.86,259.83,259.83,182
2026-01-15 05:21:00,259.86,259.86,259.81,259.81,58
2026-01-15 05:22:00,259.86,259.9,259.8,259.8,357
2026-01-15 05:23:00,259.87,259.9,259.8,259.8,361
2026-01-15 05:24:00,259.8,259.8,259.8,259.8,0
2026-01-15 05:25:00,259.8,259.8,259.8,259.8,0
2026-01-15 05:26:00,259.86,259.86,259.86,259.86,10
2026-01-15 05:27:00,259.86,259.86,259.86,259.86,14
2026-01-15 05:28:00,259.86,259.88,259.86,259.87,45
2026-01-15 05:29:00,259.89,259.9,259.89,259.9,69
2026-01-15 05:30:00,259.88,259.89,259.88,259.89,90
2026-01-15 05:31:00,259.89,259.89,259.87,259.87,193
2026-01-15 05:32:00,259.86,259.86,259.86,259.86,30
2026-01-15 05:33:00,259.9,259.91,259.9,259.91,216
2026-01-15 05:34:00,259.89,259.95,259.89,259.95,213
2026-01-15 05:35:00,259.95,259.95,259.95,259.95,0
2026-01-15 05:36:00,259.95,259.95,259.92,259.92,348
2026-01-15 05:37:00,259.97,260.03,259.97,260.0,1262
2026-01-15 05:38:00,260.0,260.0,259.93,259.93,657
2026-01-15 05:39:00,259.99,260.0,259.92,259.92,228
2026-01-15 05:40:00,259.97,259.97,259.94,259.94,34
2026-01-15 05:41:00,259.95,259.95,259.91,259.91,65
2026-01-15 05:42:00,259.91,259.91,259.91,259.91,0
2026-01-15 05:43:00,259.91,259.91,259.91,259.91,0
2026-01-15 05:44:00,259.96,260.1,259.9,260.02,2001
2026-01-15 05:45:00,260.02,260.02,260.02,260.02,0
2026-01-15 05:46:00,260.01,260.03,260.01,260.03,101
2026-01-15 05:47:00,260.04,260.1,259.95,260.01,197
2026-01-15 05:48:00,260.01,260.07,260.01,260.07,104
2026-01-15 05:49:00,260.07,260.07,260.0,260.0,89
2026-01-15 05:50:00,260.0,260.0,260.0,260.0,0
2026-01-15 05:51:00,259.97,259.97,259.97,259.97,3
2026-01-15 05:52:00,260.03,260.5,260.03,260.26,1633
2026-01-15 05:53:00,260.13,260.28,260.13,260.28,16
2026-01-15 05:54:00,260.28,260.28,259.98,259.98,328
2026-01-15 05:55:00,259.92,260.1,259.86,260.1,116
2026-01-15 05:56:00,260.1,260.1,260.1,260.1,0
2026-01-15 05:57:00,260.04,260.04,259.88,259.88,7
2026-01-15 05:58:00,260.0,260.0,260.0,260.0,50
2026-01-15 05:59:00,260.0,260.0,259.88,259.91,92
2026-01-15 06:00:00,259.88,259.88,259.87,259.87,18
2026-01-15 06:01:00,259.87,259.87,259.87,259.87,0
2026-01-15 06:02:00,259.9,259.9,259.9,259.9,14
2026-01-15 06:03:00,259.9,259.9,259.9,259.9,0
2026-01-15 06:04:00,259.9,259.9,259.86,259.86,70
2026-01-15 06:05:00,259.88,259.88,259.81,259.81,380
2026-01-15 06:06:00,259.8,259.82,259.8,259.82,34
2026-01-15 06:07:00,259.86,259.86,259.86,259.86,3
2026-01-15 06:08:00,259.84,259.84,259.79,259.79,97
2026-01-15 06:09:00,259.79,259.79,259.79,259.79,0
2026-01-15 06:10:00,259.87,259.92,259.87,259.92,46
