timestamp,open,high,low,close,volume
2025-07-09 04:00:00,160.0,160.12,159.96,159.96,1399
2025-07-09 04:01:00,159.96,159.96,159.85,159.85,488
2025-07-09 04:02:00,159.87,159.89,159.83,159.87,1661
2025-07-09 04:03:00,159.9,159.95,159.9,159.93,1098
2025-07-09 04:04:00,159.95,160.01,159.95,159.97,1544
2025-07-09 04:05:00,159.97,160.04,159.97,160.04,3816
2025-07-09 04:06:00,160.04,160.11,160.04,160.05,1454
2025-07-09 04:07:00,160.05,160.05,160.0,160.01,1585
2025-07-09 04:08:00,160.03,160.11,160.03,160.09,1340
2025-07-09 04:09:00,160.09,160.1,160.06,160.1,796
2025-07-09 04:10:00,160.09,160.09,159.99,159.99,1582
2025-07-09 04:11:00,159.98,159.98,159.93,159.93,468
2025-07-09 04:12:00,159.95,159.96,159.95,159.96,322
2025-07-09 04:13:00,159.96,159.96,159.96,159.96,25
2025-07-09 04:14:00,159.96,159.98,159.95,159.97,751
2025-07-09 04:15:00,159.97,159.99,159.95,159.99,1092
2025-07-09 04:16:00,159.98,159.98,159.93,159.93,414
2025-07-09 04:17:00,159.95,159.95,159.9,159.9,308
2025-07-09 04:18:00,159.9,159.9,159.82,159.83,1677
2025-07-09 04:19:00,159.82,159.87,159.81,159.85,1454
2025-07-09 04:20:00,159.82,159.82,159.77,159.78,927
2025-07-09 04:21:00,159.79,159.82,159.77,159.82,1294
2025-07-09 04:22:00,159.82,159.83,159.82,159.83,2540
2025-07-09 04:23:00,159.83,159.83,159.77,159.77,760
2025-07-09 04:24:00,159.76,159.76,159.69,159.72,2853
2025-07-09 04:25:00,159.7,159.82,159.69,159.79,2121
2025-07-09 04:26:00,159.79,159.81,159.79,159.8,1060
2025-07-09 04:27:00,159.79,159.89,159.79,159.82,748
2025-07-09 04:28:00,159.85,159.86,159.85,159.86,210
2025-07-09 04:29:00,159.91,159.91,159.8,159.81,2882
2025-07-09 04:30:00,159.85,159.85,159.8,159.82,766
2025-07-09 04:31:00,159.82,159.82,159.72,159.72,2643
2025-07-09 04:32:00,159.75,159.75,159.69,159.75,860
2025-07-09 04:33:00,159.77,159.79,159.73,159.73,662
2025-07-09 04:34:00,159.78,159.79,159.78,159.79,688
2025-07-09 04:35:00,159.79,159.79,159.75,159.75,81
2025-07-09 04:36:00,159.75,159.77,159.73,159.75,150
2025-07-09 04:37:00,159.72,159.73,159.72,159.73,123
2025-07-09 04:38:00,159.75,159.75,159.75,159.75,20
2025-07-09 04:39:00,159.81,159.82,159.79,159.81,1024
2025-07-09 04:40:00,159.79,159.82,159.79,159.82,271
2025-07-09 04:41:00,159.81,159.81,159.78,159.78,2235
2025-07-09 04:42:00,159.77,159.77,159.75,159.77,520
2025-07-09 04:43:00,159.77,159.81,159.77,159.79,637
2025-07-09 04:44:00,159.8,159.85,159.8,159.83,1447
2025-07-09 04:45:00,159.83,159.83,159.79,159.8,756
2025-07-09 04:46:00,159.79,159.8,159.79,159.8,1005
2025-07-09 04:47:00,159.8,159.8,159.78,159.79,773
2025-07-09 04:48:00,159.79,159.79,159.7,159.73,1715
2025-07-09 04:49:00,159.73,159.73,159.72,159.72,381
2025-07-09 04:50:00,159.72,159.75,159.72,159.73,225
2025-07-09 04:51:00,159.72,159.75,159.72,159.75,290
2025-07-09 04:52:00,159.8,159.8,159.78,159.78,401
2025-07-09 04:53:00,159.84,159.85,159.81,159.81,272
2025-07-09 04:54:00,159.84,159.86,159.84,159.86,328
